joint,time,target_pos,actual_pos
joint1,1.68,-0.2532983720302582,-0.2602395713329315
joint1,1.69,-0.2481241673231125,-0.2552013397216797
joint1,1.7,-0.2427050918340683,-0.2499111145734787
joint1,1.71,-0.2370465099811554,-0.24437426030635834
joint1,1.72,-0.23115397989749908,-0.2385963648557663
joint1,1.73,-0.22503332793712616,-0.2325832098722458
joint1,1.74,-0.21869058907032013,-0.2263409048318863
joint1,1.75,-0.2121320366859436,-0.2198755443096161
joint1,1.76,-0.2053641378879547,-0.21319355070590973
joint1,1.77,-0.1983935534954071,-0.2063014954328537
joint1,1.78,-0.19122719764709473,-0.1992061883211136
joint1,1.79,-0.18387211859226227,-0.19191452860832214
joint1,1.8,-0.17633557319641113,-0.18443360924720764
joint1,1.81,-0.16862501204013824,-0.17677077651023865
joint1,1.82,-0.16074803471565247,-0.16893348097801208
joint1,1.83,-0.15271241962909698,-0.1609293818473816
joint1,1.84,-0.14452610909938812,-0.15276633203029633
joint1,1.85,-0.13619714975357056,-0.14445237815380096
joint1,1.86,-0.12773378193378448,-0.13599565625190735
joint1,1.87,-0.11914436519145966,-0.12740449607372284
joint1,1.88,-0.11043736338615417,-0.11868733912706375
joint1,1.89,-0.10162137448787689,-0.10985282808542252
joint1,1.9,-0.09270510077476501,-0.10090971738100052
joint1,1.91,-0.08369733393192291,-0.0918668583035469
joint1,1.92,-0.07460696250200272,-0.08273323625326157
joint1,1.93,-0.06544297188520432,-0.07351791858673096
joint1,1.94,-0.05621439591050148,-0.06423000991344452
joint1,1.95,-0.04693033918738365,-0.05487877130508423
joint1,1.96,-0.037599969655275345,-0.045473434031009674
joint1,1.97,-0.028232494369149208,-0.03602331131696701
joint1,1.98,-0.018837155774235725,-0.02653774991631508
joint1,1.99,-0.009423227980732918,-0.01702612265944481
joint1,2.0,1.2587887919252982e-15,-0.00749781122431159
joint1,2.01,0.009423227980732918,0.002037783619016409
joint1,2.02,0.018837155774235725,0.011571263894438744
joint1,2.03,0.028232494369149208,0.02109324187040329
joint1,2.04,0.037599969655275345,0.030594341456890106
joint1,2.05,0.04693033918738365,0.04006520286202431
joint1,2.06,0.05621439591050148,0.04949650168418884
joint1,2.07,0.06544297188520432,0.05887893587350845
joint1,2.08,0.07460696250200272,0.06820328533649445
joint1,2.09,0.08369733393192291,0.07746028900146484
joint1,2.1,0.09270510077476501,0.08664087951183319
joint1,2.11,0.10162137448787689,0.09573596715927124
joint1,2.12,0.11043736338615417,0.10473660379648209
joint1,2.13,0.11914436519145966,0.11363386362791061
joint1,2.14,0.12773378193378448,0.12241895496845245
joint1,2.15,0.13619714975357056,0.13108320534229279
joint1,2.16,0.14452610909938812,0.13961803913116455
joint1,2.17,0.15271241962909698,0.14801500737667084
joint1,2.18,0.16074803471565247,0.15626589953899384
joint1,2.19,0.16862501204013824,0.16436244547367096
joint1,2.2,0.17633557319641113,0.17229673266410828
joint1,2.21,0.18387211859226227,0.18006087839603424
joint1,2.22,0.19122719764709473,0.1876472532749176
joint1,2.23,0.1983935534954071,0.19504836201667786
joint1,2.24,0.2053641378879547,0.2022569477558136
joint1,2.25,0.2121320366859436,0.2092658281326294
joint1,2.26,0.21869058907032013,0.21606813371181488
joint1,2.27,0.22503332793712616,0.2226572334766388
joint1,2.28,0.23115397989749908,0.22902652621269226
joint1,2.29,0.2370465099811554,0.23516978323459625
joint1,2.3,0.2427050918340683,0.24108090996742249
joint1,2.31,0.2481241673231125,0.24675410985946655
joint1,2.32,0.2532983720302582,0.2521837651729584
joint1,2.33,0.2582226097583771,0.2573646008968353
joint1,2.34,0.2628920078277588,0.26229140162467957
joint1,2.35,0.2673019468784332,0.26695939898490906
joint1,2.36,0.2714481055736542,0.27136388421058655
joint1,2.37,0.2753264009952545,0.2755005657672882
joint1,2.38,0.27893295884132385,0.2793653905391693
joint1,2.39,0.28226423263549805,0.2829545736312866
joint1,2.4,0.28531694412231445,0.2862645387649536
joint1,2.41,0.2880881130695343,0.28929197788238525
joint1,2.42,0.29057493805885315,0.2920338809490204
joint1,2.43,0.29277503490448,0.2944875657558441
joint1,2.44,0.2946861684322357,0.2966506779193878
joint1,2.45,0.2963064908981323,0.2985210120677948
joint1,2.46,0.29763442277908325,0.300096720457077
joint1,2.47,0.29866859316825867,0.3013763129711151
joint1,2.48,0.2994080185890198,0.3023585379123688
joint1,2.49,0.2998519539833069,0.30304232239723206
joint1,2.5,0.30000001192092896,0.3034270703792572
joint1,2.51,0.2998519539833069,0.30351245403289795
joint1,2.52,0.2994080185890198,0.3032982349395752
joint1,2.53,0.29866859316825867,0.30278488993644714
joint1,2.54,0.29763442277908325,0.3019726574420929
joint1,2.55,0.2963064908981323,0.300862580537796
joint1,2.56,0.2946861684322357,0.29945552349090576
joint1,2.57,0.29277503490448,0.2977529764175415
joint1,2.58,0.29057493805885315,0.29575663805007935
joint1,2.59,0.2880881130695343,0.2934684157371521
joint1,2.6,0.28531694412231445,0.290890634059906
joint1,2.61,0.28226423263549805,0.28802573680877686
joint1,2.62,0.27893295884132385,0.28487661480903625
joint1,2.63,0.2753264009952545,0.28144630789756775
joint1,2.64,0.2714481055736542,0.2777382433414459
joint1,2.65,0.2673019468784332,0.2737560272216797
joint1,2.66,0.2628920078277588,0.269503653049469
joint1,2.67,0.2582226097583771,0.26498523354530334
joint1,2.68,0.2532983720302582,0.2602054178714752
joint1,2.69,0.2481241673231125,0.2551688253879547
joint1,2.7,0.2427050918340683,0.24988025426864624
joint1,2.71,0.2370465099811554,0.24434514343738556
joint1,2.72,0.23115397989749908,0.23856879770755768
joint1,2.73,0.22503332793712616,0.2325570434331894
joint1,2.74,0.21869058907032013,0.22631575167179108
joint1,2.75,0.2121320366859436,0.2198510318994522
joint1,2.76,0.2053641378879547,0.21316930651664734
joint1,2.77,0.1983935534954071,0.20627720654010773
joint1,2.78,0.19122719764709473,0.199181467294693
joint1,2.79,0.18387211859226227,0.19188912212848663
joint1,2.8,0.17633557319641113,0.1844073235988617
joint1,2.81,0.16862501204013824,0.17674347758293152
joint1,2.82,0.16074803471565247,0.1689051389694214
joint1,2.83,0.15271241962909698,0.1609000861644745
joint1,2.84,0.14452610909938812,0.15273618698120117
joint1,2.85,0.13619714975357056,0.14442148804664612
joint1,2.86,0.12773378193378448,0.13596414029598236
joint1,2.87,0.11914436519145966,0.127372607588768
joint1,2.88,0.11043736338615417,0.11865536123514175
joint1,2.89,0.10162137448787689,0.10982095450162888
joint1,2.9,0.09270510077476501,0.10087813436985016
joint1,2.91,0.08369733393192291,0.09183569252490997
joint1,2.92,0.07460696250200272,0.08270258456468582
joint1,2.93,0.06544297188520432,0.073487788438797
joint1,2.94,0.05621439591050148,0.06420046836137772
joint1,2.95,0.04693033918738365,0.05484974756836891
joint1,2.96,0.037599969655275345,0.04544484615325928
joint1,2.97,0.028232494369149208,0.035995084792375565
joint1,2.98,0.018837155774235725,0.026509761810302734
joint1,2.99,0.009423227980732918,0.01699826493859291
joint1,3.0,1.8761964434865254e-14,0.007469974923878908
joint1,3.01,-0.009423227980732918,-0.0020657104905694723
joint1,3.02,-0.018837155774235725,-0.01159936748445034
joint1,3.03,-0.028232494369149208,-0.02112157829105854
joint1,3.04,-0.037599969655275345,-0.030622947961091995
joint1,3.05,-0.04693033918738365,-0.04009409248828888
joint1,3.06,-0.05621439591050148,-0.049525659531354904
joint1,3.07,-0.06544297188520432,-0.058908335864543915
joint1,3.08,-0.07460696250200272,-0.06823287159204483
joint1,3.09,-0.08369733393192291,-0.07749006897211075
joint1,3.1,-0.09270510077476501,-0.08667078614234924
joint1,3.11,-0.10162137448787689,-0.09576592594385147
joint1,3.12,-0.11043736338615417,-0.10476652532815933
joint1,3.13,-0.11914436519145966,-0.11366371065378189
joint1,3.14,-0.12773378193378448,-0.12244869768619537
joint1,3.15,-0.13619714975357056,-0.13111278414726257
joint1,3.16,-0.14452610909938812,-0.1396474838256836
joint1,3.17,-0.15271241962909698,-0.14804434776306152
joint1,3.18,-0.16074803471565247,-0.1562950760126114
joint1,3.19,-0.16862501204013824,-0.16439156234264374
joint1,3.2,-0.17633557319641113,-0.17232580482959747
joint1,3.21,-0.18387211859226227,-0.18008992075920105
joint1,3.22,-0.19122719764709473,-0.1876762956380844
joint1,3.23,-0.1983935534954071,-0.19507738947868347
joint1,3.24,-0.2053641378879547,-0.20228591561317444
joint1,3.25,-0.2121320366859436,-0.2092948704957962
joint1,3.26,-0.21869058907032013,-0.21609728038311005
joint1,3.27,-0.22503332793712616,-0.22268642485141754
joint1,3.28,-0.23115397989749908,-0.229055717587471
joint1,3.29,-0.2370465099811554,-0.23519903421401978
joint1,3.3,-0.2427050918340683,-0.2411102056503296
joint1,3.31,-0.2481241673231125,-0.24678346514701843
joint1,3.32,-0.2532983720302582,-0.25221315026283264
joint1,3.33,-0.2582226097583771,-0.2573939263820648
joint1,3.34,-0.2628920078277588,-0.26232075691223145
joint1,3.35,-0.2673019468784332,-0.26698875427246094
joint1,3.36,-0.2714481055736542,-0.2713932991027832
joint1,3.37,-0.2753264009952545,-0.2755299508571625
joint1,3.38,-0.27893295884132385,-0.2793947160243988
joint1,3.39,-0.28226423263549805,-0.28298383951187134
joint1,3.4,-0.28531694412231445,-0.28629374504089355
joint1,3.41,-0.2880881130695343,-0.28932106494903564
joint1,3.42,-0.29057493805885315,-0.2920629680156708
joint1,3.43,-0.29277503490448,-0.2945166230201721
joint1,3.44,-0.2946861684322357,-0.29667970538139343
joint1,3.45,-0.2963064908981323,-0.2985500693321228
joint1,3.46,-0.29763442277908325,-0.3001258075237274
joint1,3.47,-0.29866859316825867,-0.3014053702354431
joint1,3.48,-0.2994080185890198,-0.302387535572052
joint1,3.49,-0.2998519539833069,-0.30307134985923767
joint1,3.5,-0.30000001192092896,-0.3034560978412628
joint1,3.51,-0.2998519539833069,-0.3035413920879364
joint1,3.52,-0.2994080185890198,-0.303327351808548
joint1,3.53,-0.29866859316825867,-0.30281394720077515
joint1,3.54,-0.29763442277908325,-0.3020017445087433
joint1,3.55,-0.2963064908981323,-0.30089160799980164
joint1,3.56,-0.2946861684322357,-0.299484521150589
joint1,3.57,-0.29277503490448,-0.29778191447257996
joint1,3.58,-0.29057493805885315,-0.295785516500473
joint1,3.59,-0.2880881130695343,-0.29349735379219055
joint1,3.6,-0.28531694412231445,-0.29091957211494446
joint1,3.61,-0.28226423263549805,-0.28805461525917053
joint1,3.62,-0.27893295884132385,-0.28490546345710754
joint1,3.63,-0.2753264009952545,-0.2814752161502838
joint1,3.64,-0.2714481055736542,-0.277767151594162
joint1,3.65,-0.2673019468784332,-0.2737850546836853
joint1,3.66,-0.2628920078277588,-0.2695326805114746
joint1,3.67,-0.2582226097583771,-0.2650144398212433
joint1,3.68,-0.2532983720302582,-0.2602345943450928
joint1,3.69,-0.2481241673231125,-0.25519800186157227
joint1,3.7,-0.2427050918340683,-0.24990952014923096
joint1,3.71,-0.2370465099811554,-0.2443743646144867
joint1,3.72,-0.23115397989749908,-0.23859800398349762
joint1,3.73,-0.22503332793712616,-0.23258619010448456
joint1,3.74,-0.21869058907032013,-0.22634480893611908
joint1,3.75,-0.2121320366859436,-0.21988004446029663
joint1,3.76,-0.2053641378879547,-0.21319827437400818
joint1,3.77,-0.1983935534954071,-0.2063060700893402
joint1,3.78,-0.19122719764709473,-0.1992102712392807
joint1,3.79,-0.18387211859226227,-0.19191792607307434
joint1,3.8,-0.17633557319641113,-0.1844361275434494
joint1,3.81,-0.16862501204013824,-0.1767723113298416
joint1,3.82,-0.16074803471565247,-0.16893401741981506
joint1,3.83,-0.15271241962909698,-0.16092897951602936
joint1,3.84,-0.14452610909938812,-0.15276512503623962
joint1,3.85,-0.13619714975357056,-0.14445051550865173
joint1,3.86,-0.12773378193378448,-0.13599328696727753
joint1,3.87,-0.11914436519145966,-0.12740179896354675
joint1,3.88,-0.11043736338615417,-0.11868457496166229
joint1,3.89,-0.10162137448787689,-0.1098501905798912
joint1,3.9,-0.09270510077476501,-0.10090737789869308
joint1,3.91,-0.08369733393192291,-0.0918649435043335
joint1,3.92,-0.07460696250200272,-0.08273182064294815
joint1,3.93,-0.06544297188520432,-0.07351705431938171
joint1,3.94,-0.05621439591050148,-0.06422971934080124
joint1,3.95,-0.04693033918738365,-0.054878972470760345
joint1,3.96,-0.037599969655275345,-0.045474059879779816
joint1,3.97,-0.028232494369149208,-0.03602426499128342
joint1,3.98,-0.018837155774235725,-0.02653893642127514
joint1,3.99,-0.009423227980732918,-0.017027420923113823
joint1,4.0,-3.904917093345596e-14,-0.007499117404222488
joint2,0.0,0.0,0.00443232711404562
joint2,0.01,0.009423227980732918,0.008588667027652264
joint2,0.02,0.018837155774235725,0.01437397301197052
joint2,0.03,0.028232494369149208,0.02187354303896427
joint2,0.04,0.037599969655275345,0.031000971794128418
joint2,0.05,0.04693033918738365,0.04154813662171364
joint2,0.06,0.05621439591050148,0.05323374643921852
joint2,0.07,0.06544297188520432,0.06574548035860062
joint2,0.08,0.07460696250200272,0.07877306640148163
joint2,0.09,0.08369733393192291,0.09203138947486877
joint2,0.1,0.09270510077476501,0.10527459532022476
joint2,0.11,0.10162137448787689,0.1183023527264595
joint2,0.12,0.11043736338615417,0.13096052408218384
joint2,0.13,0.11914436519145966,0.14313797652721405
joint2,0.14,0.12773378193378448,0.15476098656654358
joint2,0.15,0.13619714975357056,0.16578702628612518
joint2,0.16,0.14452610909938812,0.1761985421180725
joint2,0.17,0.15271241962909698,0.18599699437618256
joint2,0.18,0.16074803471565247,0.19519822299480438
joint2,0.19,0.16862501204013824,0.20382846891880035
joint2,0.2,0.17633557319641113,0.21192115545272827
joint2,0.21,0.18387211859226227,0.21951474249362946
joint2,0.22,0.19122719764709473,0.22665096819400787
joint2,0.23,0.1983935534954071,0.23337329924106598
joint2,0.24,0.2053641378879547,0.23972629010677338
joint2,0.25,0.2121320366859436,0.24575422704219818
joint2,0.26,0.21869058907032013,0.2515004873275757
joint2,0.27,0.22503332793712616,0.25700682401657104
joint2,0.28,0.23115397989749908,0.2623123526573181
joint2,0.29,0.2370465099811554,0.2674526870250702
joint2,0.3,0.2427050918340683,0.27245932817459106
joint2,0.31,0.2481241673231125,0.277358740568161
joint2,0.32,0.2532983720302582,0.28217175602912903
joint2,0.33,0.2582226097583771,0.28691285848617554
joint2,0.34,0.2628920078277588,0.29159003496170044
joint2,0.35,0.2673019468784332,0.29620474576950073
joint2,0.36,0.2714481055736542,0.30075153708457947
joint2,0.37,0.2753264009952545,0.305218905210495
joint2,0.38,0.27893295884132385,0.30958986282348633
joint2,0.39,0.28226423263549805,0.3138422667980194
joint2,0.4,0.28531694412231445,0.31795018911361694
joint2,0.41,0.2880881130695343,0.32188501954078674
joint2,0.42,0.29057493805885315,0.3256165385246277
joint2,0.43,0.29277503490448,0.32911378145217896
joint2,0.44,0.2946861684322357,0.3323466181755066
joint2,0.45,0.2963064908981323,0.33528652787208557
joint2,0.46,0.29763442277908325,0.33790743350982666
joint2,0.47,0.29866859316825867,0.34018653631210327
joint2,0.48,0.2994080185890198,0.34210482239723206
joint2,0.49,0.2998519539833069,0.3436472415924072
joint2,0.5,0.30000001192092896,0.344803124666214
joint2,0.51,0.2998519539833069,0.34556594491004944
joint2,0.52,0.2994080185890198,0.345933198928833
joint2,0.53,0.29866859316825867,0.34590625762939453
joint2,0.54,0.29763442277908325,0.3454897701740265
joint2,0.55,0.2963064908981323,0.34469127655029297
joint2,0.56,0.2946861684322357,0.3435208797454834
joint2,0.57,0.29277503490448,0.34199053049087524
joint2,0.58,0.29057493805885315,0.34011349081993103
joint2,0.59,0.2880881130695343,0.3379039764404297
joint2,0.6,0.28531694412231445,0.33537647128105164
joint2,0.61,0.28226423263549805,0.33254551887512207
joint2,0.62,0.27893295884132385,0.32942530512809753
joint2,0.63,0.2753264009952545,0.32602930068969727
joint2,0.64,0.2714481055736542,0.3223699927330017
joint2,0.65,0.2673019468784332,0.3184586465358734
joint2,0.66,0.2628920078277588,0.3143051564693451
joint2,0.67,0.2582226097583771,0.3099181652069092
joint2,0.68,0.2532983720302582,0.30530479550361633
joint2,0.69,0.2481241673231125,0.3004707396030426
joint2,0.7,0.2427050918340683,0.29542025923728943
joint2,0.71,0.2370465099811554,0.29015660285949707
joint2,0.72,0.23115397989749908,0.2846818268299103
joint2,0.73,0.22503332793712616,0.2789972722530365
joint2,0.74,0.21869058907032013,0.2731034755706787
joint2,0.75,0.2121320366859436,0.2670007646083832
joint2,0.76,0.2053641378879547,0.2606891989707947
joint2,0.77,0.1983935534954071,0.25416895747184753
joint2,0.78,0.19122719764709473,0.24744035303592682
joint2,0.79,0.18387211859226227,0.24050432443618774
joint2,0.8,0.17633557319641113,0.23336248099803925
joint2,0.81,0.16862501204013824,0.22601711750030518
joint2,0.82,0.16074803471565247,0.218471497297287
joint2,0.83,0.15271241962909698,0.21072982251644135
joint2,0.84,0.14452610909938812,0.20279718935489655
joint2,0.85,0.13619714975357056,0.194679856300354
joint2,0.86,0.12773378193378448,0.18638497591018677
joint2,0.87,0.11914436519145966,0.1779206097126007
joint2,0.88,0.11043736338615417,0.16929572820663452
joint2,0.89,0.10162137448787689,0.16052010655403137
joint2,0.9,0.09270510077476501,0.15160413086414337
joint2,0.91,0.08369733393192291,0.14255863428115845
joint2,0.92,0.07460696250200272,0.13339495658874512
joint2,0.93,0.06544297188520432,0.12412475794553757
joint2,0.94,0.05621439591050148,0.11475992947816849
joint2,0.95,0.04693033918738365,0.10531220585107803
joint2,0.96,0.037599969655275345,0.09579360485076904
joint2,0.97,0.028232494369149208,0.08621573448181152
joint2,0.98,0.018837155774235725,0.07659019529819489
joint2,0.99,0.009423227980732918,0.06692836433649063
joint2,1.0,-6.293943959626491e-16,0.05724112316966057
joint2,1.01,-0.009423227980732918,0.0475391261279583
joint2,1.02,-0.018837155774235725,0.03783275559544563
joint2,1.03,-0.028232494369149208,0.028131872415542603
joint2,1.04,-0.037599969655275345,0.01844608783721924
joint2,1.05,-0.04693033918738365,0.008784659206867218
joint2,1.06,-0.05621439591050148,-0.0008434765040874481
joint2,1.07,-0.06544297188520432,-0.010429642163217068
joint2,1.08,-0.07460696250200272,-0.0199653971940279
joint2,1.09,-0.08369733393192291,-0.029442472383379936
joint2,1.1,-0.09270510077476501,-0.038852762430906296
joint2,1.11,-0.10162137448787689,-0.04818826541304588
joint2,1.12,-0.11043736338615417,-0.05744101479649544
joint2,1.13,-0.11914436519145966,-0.06660307198762894
joint2,1.14,-0.12773378193378448,-0.07566652446985245
joint2,1.15,-0.13619714975357056,-0.08462341129779816
joint2,1.16,-0.14452610909938812,-0.09346569329500198
joint2,1.17,-0.15271241962909698,-0.10218530148267746
joint2,1.18,-0.16074803471565247,-0.11077411472797394
joint2,1.19,-0.16862501204013824,-0.119223952293396
joint2,1.2,-0.17633557319641113,-0.12752652168273926
joint2,1.21,-0.18387211859226227,-0.13567356765270233
joint2,1.22,-0.19122719764709473,-0.14365679025650024
joint2,1.23,-0.1983935534954071,-0.15146799385547638
joint2,1.24,-0.2053641378879547,-0.15909893810749054
joint2,1.25,-0.2121320366859436,-0.16654139757156372
joint2,1.26,-0.21869058907032013,-0.17378735542297363
joint2,1.27,-0.22503332793712616,-0.18082889914512634
joint2,1.28,-0.23115397989749908,-0.1876583844423294
joint2,1.29,-0.2370465099811554,-0.19426824152469635
joint2,1.3,-0.2427050918340683,-0.2006511688232422
joint2,1.31,-0.2481241673231125,-0.206800177693367
joint2,1.32,-0.2532983720302582,-0.2127084732055664
joint2,1.33,-0.2582226097583771,-0.21836967766284943
joint2,1.34,-0.2628920078277588,-0.2237776219844818
joint2,1.35,-0.2673019468784332,-0.22892653942108154
joint2,1.36,-0.2714481055736542,-0.23381109535694122
joint2,1.37,-0.2753264009952545,-0.2384260892868042
joint2,1.38,-0.27893295884132385,-0.2427668571472168
joint2,1.39,-0.28226423263549805,-0.24682891368865967
joint2,1.4,-0.28531694412231445,-0.25060832500457764
joint2,1.41,-0.2880881130695343,-0.2541012763977051
joint2,1.42,-0.29057493805885315,-0.2573045790195465
joint2,1.43,-0.29277503490448,-0.260215163230896
joint2,1.44,-0.2946861684322357,-0.26283031702041626
joint2,1.45,-0.2963064908981323,-0.2651476562023163
joint2,1.46,-0.29763442277908325,-0.26716506481170654
joint2,1.47,-0.29866859316825867,-0.26888057589530945
joint2,1.48,-0.2994080185890198,-0.2702929377555847
joint2,1.49,-0.2998519539833069,-0.27140089869499207
joint2,1.5,-0.30000001192092896,-0.27220335602760315
joint2,1.51,-0.2998519539833069,-0.272699773311615
joint2,1.52,-0.2994080185890198,-0.2728898823261261
joint2,1.53,-0.29866859316825867,-0.27277323603630066
joint2,1.54,-0.29763442277908325,-0.27235016226768494
joint2,1.55,-0.2963064908981323,-0.27162107825279236
joint2,1.56,-0.2946861684322357,-0.27058660984039307
joint2,1.57,-0.29277503490448,-0.2692479193210602
joint2,1.58,-0.29057493805885315,-0.26760604977607727
joint2,1.59,-0.2880881130695343,-0.26566264033317566
joint2,1.6,-0.28531694412231445,-0.2634194791316986
joint2,1.61,-0.28226423263549805,-0.26087862253189087
joint2,1.62,-0.27893295884132385,-0.2580425441265106
joint2,1.63,-0.2753264009952545,-0.25491398572921753
joint2,1.64,-0.2714481055736542,-0.2514958679676056
joint2,1.65,-0.2673019468784332,-0.24779163300991058
joint2,1.66,-0.2628920078277588,-0.24380481243133545
joint2,1.67,-0.2582226097583771,-0.23953929543495178
joint2,1.68,-0.2532983720302582,-0.23499931395053864
joint2,1.69,-0.2481241673231125,-0.23018938302993774
joint2,1.7,-0.2427050918340683,-0.22511433064937592
joint2,1.71,-0.2370465099811554,-0.21977920830249786
joint2,1.72,-0.23115397989749908,-0.21418941020965576
joint2,1.73,-0.22503332793712616,-0.20835061371326447
joint2,1.74,-0.21869058907032013,-0.20226870477199554
joint2,1.75,-0.2121320366859436,-0.19594977796077728
joint2,1.76,-0.2053641378879547,-0.18940038979053497
joint2,1.77,-0.1983935534954071,-0.1826271116733551
joint2,1.78,-0.19122719764709473,-0.175636887550354
joint2,1.79,-0.18387211859226227,-0.16843684017658234
joint2,1.8,-0.17633557319641113,-0.16103427112102509
joint2,1.81,-0.16862501204013824,-0.15343670547008514
joint2,1.82,-0.16074803471565247,-0.1456519067287445
joint2,1.83,-0.15271241962909698,-0.13768774271011353
joint2,1.84,-0.14452610909938812,-0.12955233454704285
joint2,1.85,-0.13619714975357056,-0.12125382572412491
joint2,1.86,-0.12773378193378448,-0.11280068755149841
joint2,1.87,-0.11914436519145966,-0.10420145094394684
joint2,1.88,-0.11043736338615417,-0.09546469151973724
joint2,1.89,-0.10162137448787689,-0.08659924566745758
joint2,1.9,-0.09270510077476501,-0.07761401683092117
joint2,1.91,-0.08369733393192291,-0.06851799786090851
joint2,1.92,-0.07460696250200272,-0.05932032689452171
joint2,1.93,-0.06544297188520432,-0.0500301867723465
joint2,1.94,-0.05621439591050148,-0.040656860917806625
joint2,1.95,-0.04693033918738365,-0.031209642067551613
joint2,1.96,-0.037599969655275345,-0.02169797010719776
joint2,1.97,-0.028232494369149208,-0.01213129237294197
joint2,1.98,-0.018837155774235725,-0.002519130241125822
joint2,1.99,-0.009423227980732918,0.0071289860643446445
joint2,2.0,1.2587887919252982e-15,0.016803432255983353
joint2,2.01,0.009423227980732918,0.026494646444916725
joint2,2.02,0.018837155774235725,0.03619301691651344
joint2,2.03,0.028232494369149208,0.04588892683386803
joint2,2.04,0.037599969655275345,0.05557282641530037
joint2,2.05,0.04693033918738365,0.06523512303829193
joint2,2.06,0.05621439591050148,0.07486625760793686
joint2,2.07,0.06544297188520432,0.08445668965578079
joint2,2.08,0.07460696250200272,0.09399695694446564
joint2,2.09,0.08369733393192291,0.10347766429185867
joint2,2.1,0.09270510077476501,0.11288949102163315
joint2,2.11,0.10162137448787689,0.12222317606210709
joint2,2.12,0.11043736338615417,0.1314694881439209
joint2,2.13,0.11914436519145966,0.1406194120645523
joint2,2.14,0.12773378193378448,0.14966386556625366
joint2,2.15,0.13619714975357056,0.15859413146972656
joint2,2.16,0.14452610909938812,0.16740140318870544
joint2,2.17,0.15271241962909698,0.17607709765434265
joint2,2.18,0.16074803471565247,0.18461275100708008
joint2,2.19,0.16862501204013824,0.19300003349781036
joint2,2.2,0.17633557319641113,0.2012307345867157
joint2,2.21,0.18387211859226227,0.20929694175720215
joint2,2.22,0.19122719764709473,0.21719078719615936
joint2,2.23,0.1983935534954071,0.22490456700325012
joint2,2.24,0.2053641378879547,0.23243089020252228
joint2,2.25,0.2121320366859436,0.23976242542266846
joint2,2.26,0.21869058907032013,0.24689213931560516
joint2,2.27,0.22503332793712616,0.253813236951828
joint2,2.28,0.23115397989749908,0.2605189085006714
joint2,2.29,0.2370465099811554,0.26700276136398315
joint2,2.3,0.2427050918340683,0.27325868606567383
joint2,2.31,0.2481241673231125,0.27928048372268677
joint2,2.32,0.2532983720302582,0.2850632667541504
joint2,2.33,0.2582226097583771,0.29060041904449463
joint2,2.34,0.2628920078277588,0.2958865761756897
joint2,2.35,0.2673019468784332,0.3009168803691864
joint2,2.36,0.2714481055736542,0.3056865632534027
joint2,2.37,0.2753264009952545,0.3101913034915924
joint2,2.38,0.27893295884132385,0.3144267201423645
joint2,2.39,0.28226423263549805,0.318388968706131
joint2,2.4,0.28531694412231445,0.3220742642879486
joint2,2.41,0.2880881130695343,0.32547909021377563
joint2,2.42,0.29057493805885315,0.32860034704208374
joint2,2.43,0.29277503490448,0.3314349949359894
joint2,2.44,0.2946861684322357,0.3339802920818329
joint2,2.45,0.2963064908981323,0.3362339437007904
joint2,2.46,0.29763442277908325,0.3381936848163605
joint2,2.47,0.29866859316825867,0.3398575782775879
joint2,2.48,0.2994080185890198,0.34122419357299805
joint2,2.49,0.2998519539833069,0.34229210019111633
joint2,2.5,0.30000001192092896,0.3430604934692383
joint2,2.51,0.2998519539833069,0.3435286283493042
joint2,2.52,0.2994080185890198,0.34369608759880066
joint2,2.53,0.29866859316825867,0.34356269240379333
joint2,2.54,0.29763442277908325,0.34312862157821655
joint2,2.55,0.2963064908981323,0.34239429235458374
joint2,2.56,0.2946861684322357,0.341360479593277
joint2,2.57,0.29277503490448,0.34002816677093506
joint2,2.58,0.29057493805885315,0.33839863538742065
joint2,2.59,0.2880881130695343,0.3364734649658203
joint2,2.6,0.28531694412231445,0.334254652261734
joint2,2.61,0.28226423263549805,0.3317442834377289
joint2,2.62,0.27893295884132385,0.32894477248191833
joint2,2.63,0.2753264009952545,0.32585886120796204
joint2,2.64,0.2714481055736542,0.32248958945274353
joint2,2.65,0.2673019468784332,0.31883999705314636
joint2,2.66,0.2628920078277588,0.31491366028785706
joint2,2.67,0.2582226097583771,0.3107144236564636
joint2,2.68,0.2532983720302582,0.306246280670166
joint2,2.69,0.2481241673231125,0.30151352286338806
joint2,2.7,0.2427050918340683,0.29652079939842224
joint2,2.71,0.2370465099811554,0.2912728488445282
joint2,2.72,0.23115397989749908,0.2857746183872223
joint2,2.73,0.22503332793712616,0.2800314426422119
joint2,2.74,0.21869058907032013,0.27404892444610596
joint2,2.75,0.2121320366859436,0.2678327262401581
joint2,2.76,0.2053641378879547,0.2613888680934906
joint2,2.77,0.1983935534954071,0.25472357869148254
joint2,2.78,0.19122719764709473,0.2478432059288025
joint2,2.79,0.18387211859226227,0.24075445532798767
joint2,2.8,0.17633557319641113,0.2334640622138977
joint2,2.81,0.16862501204013824,0.22597907483577728
joint2,2.82,0.16074803471565247,0.218306764960289
joint2,2.83,0.15271241962909698,0.21045447885990143
joint2,2.84,0.14452610909938812,0.2024298757314682
joint2,2.85,0.13619714975357056,0.19424061477184296
joint2,2.86,0.12773378193378448,0.1858946830034256
joint2,2.87,0.11914436519145966,0.1774001568555832
